Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type
13,"…, F Conan, N Cosquer, JM Kerbaol, MM Kubicki…","Unexpected behaviour of copper (I) towards a tridentate Schiff base: synthesis, structure and properties of new Cu (I) Cu (II) and Cu (II) complexes",2001,"Inorganica Chimica …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0020169301006636","http://scholar.google.com/scholar?cites=16660994738867602019&as_sdt=2005&sciodt=0,5&hl=en&num=20",75,"2014-08-04",""
15,"H Choi, M Kubicki, TJ Whitford, JL Alvarado…","Diffusion tensor imaging of anterior commissural fibers in patients with schizophrenia",2011,"Schizophrenia …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0920996411002234","http://scholar.google.com/scholar?cites=15705576936736948350&as_sdt=2005&sciodt=0,5&hl=en&num=20",76,"2014-08-04",""
13,"A Venkataraman, Y Rathi, M Kubicki…","Joint modeling of anatomical and functional connectivity for population studies",2012,"Medical Imaging, …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=5999719","http://scholar.google.com/scholar?cites=5765721960354579834&as_sdt=2005&sciodt=0,5&hl=en&num=20",77,"2014-08-04",""
18,"SH Lee, M Kubicki, T Asami, LJ Seidman…","Extensive white matter abnormalities in patients with first-episode schizophrenia: a Diffusion Tensor Imaging (DTI) study",2013,"Schizophrenia …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0920996412006664","http://scholar.google.com/scholar?cites=10276009840669283639&as_sdt=2005&sciodt=0,5&hl=en&num=20",78,"2014-08-04",""
12,"…, S Garcia-Yuste, A Otero, O Blacque, MM Kubicki…","Chemistry of η2-CS2 Niobocene Complexes: Synthesis and Characterization of New 1, 3-Dithiol-2-ylidene Complexes via Reactions with Activated Alkynes",1996,"…","ACS Publications","http://pubs.acs.org/doi/abs/10.1021/om950916s","http://scholar.google.com/scholar?cites=7307100089419797357&as_sdt=2005&sciodt=0,5&hl=en&num=20",79,"2014-08-04",""
12,"MM Kubicki, JYL Gall, R Kergoat…","Cyclopentadienyl complexes with transition metal-main group metal bonds. VII. 207Pb and 95Mo nuclear magnetic resonance studies on molybdenum and tungsten …",1987,"Canadian journal of …","NRC Research Press","http://www.nrcresearchpress.com/doi/abs/10.1139/v87-216","http://scholar.google.com/scholar?cites=10632899704545068757&as_sdt=2005&sciodt=0,5&hl=en&num=20",80,"2014-08-04",""
12,"…, D Perrey, G Bonnet, C Moïse, MM Kubicki","Terminal and bridged diphenyl phosphido complexes derived from niobocene and Group 6 metal carbonyls (Cr, Mo, W). Structures of Cp< sub> 2</sub> NB (L)(μ- …",1995,"Inorganica chimica acta","Elsevier","http://www.sciencedirect.com/science/article/pii/002016939504667X","http://scholar.google.com/scholar?cites=8242775178399333894&as_sdt=2005&sciodt=0,5&hl=en&num=20",81,"2014-08-04",""
12,"MM Kubicki, R Kergoat, LC Gomes De Lima…","Transition metal cyanocarbon chemistry. Part V. Crystal and molecular structure of biscyclopentadienyl complexes containing a σ-cyanoalkyl and a σ-cyanoalkenyl …",1985,"Inorganica chimica …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0020169300867705","http://scholar.google.com/scholar?cites=9984795630531426073&as_sdt=2005&sciodt=0,5&hl=en&num=20",82,"2014-08-04",""
12,"…, JE Guerchais, R Kergoat, MM Kubicki","Transition metal-cyanocarbon chemistry: VI. Insertions of cyano-and dicyano-acetylenes into the iron-hydride bonds in (C5H5)(CO) LFeH (L CO, PPh3) and [(C5H5)( …",1987,"Journal of …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0022328X00997547","http://scholar.google.com/scholar?cites=1146818836871996261&as_sdt=2005&sciodt=0,5&hl=en&num=20",83,"2014-08-04",""
12,"…, BR Manzano, A Otero, N Poujaud, M Kubicki","Synthesis and characterization of new allyl palladium complexes with thionate ligands; X-ray molecular structures of [Pd< sub> 3</sub>(η< sup> 3</sup>-C< sub> 4</ …",1999,"Journal of …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0022328X99000212","http://scholar.google.com/scholar?cites=588049699803825481&as_sdt=2005&sciodt=0,5&hl=en&num=20",84,"2014-08-04",""
12,"M Kubicki, M Niznikiewicz, E Connor, L Ungar…","Relationship between white matter integrity, attention, and memory in schizophrenia: a diffusion tensor imaging study",2009,"Brain imaging and …","Springer","http://link.springer.com/article/10.1007/s11682-009-9061-8","http://scholar.google.com/scholar?cites=11943618740413165706&as_sdt=2005&sciodt=0,5&hl=en&num=20",85,"2014-08-04",""
11,"…, H Handel, H des Abbayes, MM Kubicki","Modes of complexation of non-substituted and substituted tetraazamacrocycles with Group 6 metal carbonyls. X-ray structure of [(permethylcyclam) Mo (CO)< sub> 4</ …",1995,"Journal of …","Elsevier","http://www.sciencedirect.com/science/article/pii/0022328X9505406F","http://scholar.google.com/scholar?cites=11316385983117980121&as_sdt=2005&sciodt=0,5&hl=en&num=20",86,"2014-08-04",""
11,"V Comte, O Blacque, MM Kubicki, C Moïse","Reactivity of the ansa-Bridged Metallocene Dichlorides [X (η5-C5H4) 2] MCl2 (X= SiMe2, CMe2; M= Mo, W) toward Metallophosphide Anions [PPh2M'(CO) x]-(M'= Cr, …",1997,"Organometallics","ACS Publications","http://pubs.acs.org/doi/abs/10.1021/om970630i","http://scholar.google.com/scholar?cites=8068357549538102513&as_sdt=2005&sciodt=0,5&hl=en&num=20",87,"2014-08-04",""
11,"H Brunner, S Challet, MM Kubicki, JC Leblanc…","Heterobimetallic Complexes Bridged by a Single 4e Sulfur Ligand: Addition of M'(CO) 5 (M'= Cr, Mo, W) to the Ta: S Bond of (t-BuC5H4) 2Ta (S) H",1995,"…","ACS Publications","http://pubs.acs.org/doi/abs/10.1021/om00008a006","http://scholar.google.com/scholar?cites=9082572042198532893&as_sdt=2005&sciodt=0,5&hl=en&num=20",88,"2014-08-04",""
11,"…, L Cocchi, G Berger, ME Shenton, M Kubicki…","Structural abnormalities in the cuneus associated with Herpes Simplex Virus (type 1) infection in people at ultra high risk of developing psychosis",2012,"Schizophrenia …","Elsevier","http://www.sciencedirect.com/science/article/pii/S092099641100569X","http://scholar.google.com/scholar?cites=3970175079837927461&as_sdt=2005&sciodt=0,5&hl=en&num=20",89,"2014-08-04",""
12,"RJ Gurrera, M Nakamura, M Kubicki…","The uncinate fasciculus and extraversion in schizotypal personality disorder: a diffusion tensor imaging study",2007,"Schizophrenia …","ncbi.nlm.nih.gov","","http://scholar.google.com/scholar?cites=15399195356212093951&as_sdt=2005&sciodt=0,5&hl=en&num=20",90,"2014-08-04","HTML"
11,"…, DH Kang, JS Choi, CH Choi, M Kubicki…","Reduced fronto‐callosal fiber integrity in unmedicated OCD patients: A diffusion tractography study",2012,"Human brain …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1002/hbm.21372/full","http://scholar.google.com/scholar?cites=2655238944898648584&as_sdt=2005&sciodt=0,5&hl=en&num=20",91,"2014-08-04",""
11,"P Sauvageot, A Sadorge, B Nuber, MM Kubicki…","Formation and Reactivity of the [Cp'2Ta (H) 2]+ Cation (Cp'= η5-tBuC5H4)",1999,"…","ACS Publications","http://pubs.acs.org/doi/abs/10.1021/om9809973","http://scholar.google.com/scholar?cites=3034007966365391727&as_sdt=2005&sciodt=0,5&hl=en&num=20",92,"2014-08-04",""
10,"…, H Cattey, D Evrard, MM Kubicki…","Bis (η‐tert‐butylcyclopentadienyl) hydridoniobium Ditelluride, a Convenient Reagent for the Synthesis of Polynuclear Metal Telluride Complexes",2002,"European Journal of …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1002/1099-0682(200206)2002:6%3C1315::AID-EJIC1315%3E3.0.CO;2-0/full","http://scholar.google.com/scholar?cites=17404474411704285036&as_sdt=2005&sciodt=0,5&hl=en&num=20",93,"2014-08-04",""
10,"…, P Sauvageot, N Poujaud, C Moı̈se, MM Kubicki","Tantalocene hydride phosphorus chemistry.: Some new complexes and crystal structures of [CpCp′ TaH2 (PMe2H)] PF6 (Cp= C5H5, Cp′= C5H2tBu (Me) 2) …",2002,"Polyhedron","Elsevier","http://www.sciencedirect.com/science/article/pii/S0277538701010142","http://scholar.google.com/scholar?cites=13167802135797558524&as_sdt=2005&sciodt=0,5&hl=en&num=20",94,"2014-08-04",""
10,"Y Rathi, M Kubicki, S Bouix, CF Westin…","Statistical analysis of fiber bundles using multi-tensor tractography: application to first-episode schizophrenia",2011,"Magnetic resonance …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0730725X10003802","http://scholar.google.com/scholar?cites=12487741483613564195&as_sdt=2005&sciodt=0,5&hl=en&num=20",95,"2014-08-04",""
12,"TJ Whitford, M Kubicki…","Diffusion tensor imaging, structural connectivity, and schizophrenia",2011,"… research and treatment","downloads.hindawi.com","","http://scholar.google.com/scholar?cites=4705508009780613784&as_sdt=2005&sciodt=0,5&hl=en&num=20",96,"2014-08-04","PDF"
10,"…, I Dorado, M Fajardo, A Garcés, MM Kubicki…","Synthesis and structural characterisation of new organo-diimido tantalum and niobium complexes",2003,"Dalton …","pubs.rsc.org","http://pubs.rsc.org/en/content/articlehtml/2003/dt/b211126h","http://scholar.google.com/scholar?cites=10450584314015924804&as_sdt=2005&sciodt=0,5&hl=en&num=20",97,"2014-08-04",""
9,"…, P Martin-Villa, A Otero, MM Kubicki…","Easy route for the synthesis of iminoacyl niobocene complexes. The first x-ray structure of an (. eta. 2-iminoacyl) niobium complex,{Nb (. eta. 5-C5H4SiMe3) 2Cl (. eta. …",1991,"…","ACS Publications","http://pubs.acs.org/doi/abs/10.1021/om00056a011","http://scholar.google.com/scholar?cites=8222398803390124783&as_sdt=2005&sciodt=0,5&hl=en&num=20",98,"2014-08-04",""
9,"S Challet, MM Kubicki, JC Leblanc, C Moïse…","Oxothiophosphoramides of niobocene or tantalocene as organometallic ligands: synthesis of heterobimetallic complexes [Cp< sub> 2</sub> M (CO)(μ, η< sup> 1</ …",1994,"Journal of organometallic …","Elsevier","http://www.sciencedirect.com/science/article/pii/0022328X94871469","http://scholar.google.com/scholar?cites=7768284476681858832&as_sdt=2005&sciodt=0,5&hl=en&num=20",99,"2014-08-04",""
9,"J Bodiguel, P Meunier, MM Kubicki, P Richard…","Dimethylgermanethione trapping by benzynezirconocene. X-ray crystal structure of [cyclic] Cp2ZrSGe (Me) 2 (o-C6H4)",1992,"…","ACS Publications","http://pubs.acs.org/doi/abs/10.1021/om00039a061","http://scholar.google.com/scholar?cites=12334899031708827161&as_sdt=2005&sciodt=0,5&hl=en&num=20",100,"2014-08-04",""
10,"M Quan, SH Lee, M Kubicki, Z Kikinis, Y Rathi…","White matter tract abnormalities between rostral middle frontal gyrus, inferior frontal gyrus and striatum in first-episode schizophrenia",2013,"Schizophrenia …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0920996412006652","http://scholar.google.com/scholar?cites=15052555003562666732&as_sdt=2005&sciodt=0,5&hl=en&num=20",101,"2014-08-04",""
10,"TJ Whitford, P Savadjiev, M Kubicki, LJ O'Donnell…","Fiber geometry in the corpus callosum in schizophrenia: evidence for transcallosal misconnection",2011,"Schizophrenia …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0920996411003811","http://scholar.google.com/scholar?cites=2605128640954329023&as_sdt=2005&sciodt=0,5&hl=en&num=20",102,"2014-08-04",""
9,"…, K Monnier, B Laude, M Kubicki…","Reactions of the Hydrofluoroborate Salts of Open‐Chain Analogues of Reissert Compounds with Some α, β‐Ethylenic Esters",1999,"European journal of …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1002/(SICI)1099-0690(199901)1999:1%3C297::AID-EJOC297%3E3.0.CO;2-J/full","http://scholar.google.com/scholar?cites=6809030022962896774&as_sdt=2005&sciodt=0,5&hl=en&num=20",103,"2014-08-04",""
29,"…, R Broussier, R Amardeil, MM Kubicki…","1, 1'-Bis-diphénlphosphinooctaméthylferrocène (dppomf): couplage PP en RMN 13C, complexation avec les métaux carbonyle et structure moleculaire du dppomfW ( …",1995,"Bulletin de la Société …","cat.inist.fr","http://cat.inist.fr/?aModele=afficheN&cpsidt=3448006","http://scholar.google.com/scholar?cites=17054754026761588378&as_sdt=2005&sciodt=0,5&hl=en&num=20",104,"2014-08-04",""
8,"…, I Dorado, M Fajardo, A Garcés, MM Kubicki…","Synthesis and reactivity of new mono-and dinuclear niobium and tantalum imido complexes: X-ray crystal structure of [Ta (η< sup> 5</sup>-C< sub> 5</sub> H< sub> …",2006,"Journal of …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0022328X05010570","http://scholar.google.com/scholar?cites=5366379886225561742&as_sdt=2005&sciodt=0,5&hl=en&num=20",105,"2014-08-04",""
8,"…, C Bourdon, O Blacque, A Vallat, MM Kubicki…","Propylthiotetramethylcyclopentadienyl complexes of iron, titanium and zirconium. Structural characterization of [η< sup> 5</sup>-C< sub> 5</sub> Me< sub> 4</sub> …",1997,"Journal of …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0022328X96069094","http://scholar.google.com/scholar?cites=7563672218157175846&as_sdt=2005&sciodt=0,5&hl=en&num=20",106,"2014-08-04",""
8,"M Knorr, F Guyon, MM Kubicki, Y Rousselin…","Effect of t-BuS vs. n-BuS on the topology, CuCu distances and luminescence properties of 2D Cu 4 I 4/RS (CH 2) 4 SR metal–organic frameworks",2011,"New Journal of …","pubs.rsc.org","http://pubs.rsc.org/en/content/articlehtml/2011/nj/c0nj00923g","http://scholar.google.com/scholar?cites=17248695381983957599&as_sdt=2005&sciodt=0,5&hl=en&num=20",107,"2014-08-04",""
9,"Z Nieckarz, A Kułak, S Zięba, M Kubicki…","Comparison of global storm activity rate calculated from Schumann resonance background components to electric field intensity< i> E</i>< sub> 0Z</sub>",2009,"Atmospheric …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0169809508001853","http://scholar.google.com/scholar?cites=18307855909946415417&as_sdt=2005&sciodt=0,5&hl=en&num=20",108,"2014-08-04",""
8,"TJ Whitford, M Kubicki, ME Shenton","Structural imaging of schizophrenia",2011,"Understanding …","langtoninfo.co.uk","","http://scholar.google.com/scholar?cites=2612781259821424446&as_sdt=2005&sciodt=0,5&hl=en&num=20",109,"2014-08-04","PDF"
8,"A Venkataraman, Y Rathi, M Kubicki, CF Westin…","Joint generative model for fMRI/DWI and its application to population studies",2010,"… Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/978-3-642-15705-9_24","http://scholar.google.com/scholar?cites=13346554181258745529&as_sdt=2005&sciodt=0,5&hl=en&num=20",110,"2014-08-04",""
7,"A Lange, MM Kubicki, J Wachter, M Zabel","Chemistry of Transition-Metal Clusters with Mixed Sb/S Ligands: Evidence for a Terminal Sb S Double Bond in Cp* 3Rh3Sb2S5 (Cp*= C5Me5)",2005,"Inorganic chemistry","ACS Publications","http://pubs.acs.org/doi/abs/10.1021/ic050493e","http://scholar.google.com/scholar?cites=18079362673252428999&as_sdt=2005&sciodt=0,5&hl=en&num=20",111,"2014-08-04",""
8,"…, G Schmitt, B Laude, MM Kubicki…","Reaction of Diphenyldiazomethane with N‐Methyloxy‐and N‐Ethyloxycarbonyl‐N‐(2, 2, 2‐trichloroethylidene) amines",1999,"European journal of …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1002/(SICI)1099-0690(199907)1999:7%3C1541::AID-EJOC1541%3E3.0.CO;2-A/full","http://scholar.google.com/scholar?cites=11012847389504710304&as_sdt=2005&sciodt=0,5&hl=en&num=20",112,"2014-08-04",""
7,"P Tavarès, P Meunier, MM Kubicki…","Benzodiselenagermoles and spirobisbenzodiselenagermoles",1993,"Heteroatom …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1002/hc.520040412/full","http://scholar.google.com/scholar?cites=9189577478280749575&as_sdt=2005&sciodt=0,5&hl=en&num=20",113,"2014-08-04",""
7,"P Oudet, C Moïse, MM Kubicki","Dibridged bimetallic complexes derived from bent niobocene and group 6 metal carbonyls. Transmetallation of the PMe< sub> 2</sub> H ligand and crystal structure …",1996,"Inorganica chimica acta","Elsevier","http://www.sciencedirect.com/science/article/pii/0020169395049649","http://scholar.google.com/scholar?cites=13243800076400029589&as_sdt=2005&sciodt=0,5&hl=en&num=20",114,"2014-08-04",""
10,"…, RW McCarley, ME Shenton, M Kubicki","Anterior limb of the internal capsule in schizophrenia: a diffusion tensor tractography study",2012,"Brain imaging and …","Springer","http://link.springer.com/article/10.1007/s11682-012-9152-9","http://scholar.google.com/scholar?cites=3778088226279283500&as_sdt=2005&sciodt=0,5&hl=en&num=20",115,"2014-08-04",""
9,"CC von Hohenberg, O Pasternak, M Kubicki…","White matter microstructure in individuals at clinical high risk of psychosis: a whole-brain diffusion tensor imaging study",2013,"Schizophrenia …","MPRC","http://schizophreniabulletin.oxfordjournals.org/content/early/2013/06/04/schbul.sbt079.short","http://scholar.google.com/scholar?cites=11654181070587330091&as_sdt=2005&sciodt=0,5&hl=en&num=20",116,"2014-08-04",""
70,"AA Kubicki, P Bojarski, M Grinberg, M Sadownik…","Time-resolved streak camera system with solid state laser and optical parametric generator in different spectroscopic applications",2006,"Optics …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0030401806000988","http://scholar.google.com/scholar?cites=12535251747628913899&as_sdt=2005&sciodt=0,5&hl=en&num=20",117,"2014-08-04",""
6,"V Comte, O Blacque, MM Kubicki, C Moïse","Regio-and Stereochemical Aspects of the Substitution Reaction between the Molybdenocene and Tungstenocene Dichlorides (η5-C5H4-R) 2MCl2 (R= CMe3, SiMe3; …",2001,"Organometallics","ACS Publications","http://pubs.acs.org/doi/abs/10.1021/om010495g","http://scholar.google.com/scholar?cites=15674344812156043280&as_sdt=2005&sciodt=0,5&hl=en&num=20",118,"2014-08-04",""
6,"M Cariou, MM Kubicki, R Kergoat…","Transition metal cyanocarbon chemistry. Part IV. Reactions of bent biscyclopentadienyl complexes of molybdenum and tungsten of the type (η< sup> 5</sup>-C< …",1985,"Inorganica chimica …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0020169300867699","http://scholar.google.com/scholar?cites=5442904931161982096&as_sdt=2005&sciodt=0,5&hl=en&num=20",119,"2014-08-04",""
7,"M Knorr, G Schmitt, MM Kubicki…","Formation of (σ‐Alkenyl)‐and (μ‐Vinylidene) palladium and‐platinum Complexes by Oxidative Addition of 4, 4‐Dichloro‐1, 1‐diphenyl‐2‐azabuta‐1, 3‐diene− The …",2003,"European Journal of …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1002/ejic.200390073/full","http://scholar.google.com/scholar?cites=133901453345417963&as_sdt=2005&sciodt=0,5&hl=en&num=20",120,"2014-08-04",""
6,"…, C López‐Mardomingo, MM Kubicki…","Synthesis, Structural Characterisation and Reactivity of New Dinuclear Monocyclopentadienyl Imidoniobium and‐tantalum Complexes− X‐ray Crystal Structures of [{ …",2004,"European Journal of …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1002/ejic.200300530/full","http://scholar.google.com/scholar?cites=9674340268528526813&as_sdt=2005&sciodt=0,5&hl=en&num=20",121,"2014-08-04",""
6,"S Perrin, K Monnier, B Laude, MM Kubicki, O Blacque","Reaction of an open-chain analogue of reissert compound hydrofluoroborate salt with ethyl acrylate. A reinvestigation",1998,"Tetrahedron letters","Elsevier","http://www.sciencedirect.com/science/article/pii/S004040399800029X","http://scholar.google.com/scholar?cites=4114217544208992322&as_sdt=2005&sciodt=0,5&hl=en&num=20",122,"2014-08-04",""
6,"…, G Sundaramoorthi, M Kubicki…","Population analysis of the cingulum bundle using the tubular surface model for schizophrenia detection",2010,"SPIE Medical …","proceedings.spiedigitallibrary.org","http://proceedings.spiedigitallibrary.org/proceeding.aspx?articleid=1340162","http://scholar.google.com/scholar?cites=6457832224763090806&as_sdt=2005&sciodt=0,5&hl=en&num=20",123,"2014-08-04",""
7,"…, MC Wigand, M Kubicki…","< i> CNTNAP2</i> polymorphisms and structural brain connectivity: A diffusion-tensor imaging study",2013,"Journal of psychiatric …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0022395613002148","http://scholar.google.com/scholar?cites=1369995274315203424&as_sdt=2005&sciodt=0,5&hl=en&num=20",124,"2014-08-04",""
6,"A Venkataraman, M Kubicki, CF Westin…","Robust feature selection in resting-state fmri connectivity based on population studies",2010,"Computer Vision and …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=5543446","http://scholar.google.com/scholar?cites=4414258713929261784&as_sdt=2005&sciodt=0,5&hl=en&num=20",125,"2014-08-04",""
19,"MM Kubicki, R Kergoat, JE Guerchais…","Complexes biscyclopentadienyles avec des liaisons metal de transition mercure: III. Structure de deux phases de (C5H5) 2Mo (HgSC2H5) 2; etude de la distribution …",1981,"Journal of …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0022328X00900184","http://scholar.google.com/scholar?cites=13430002482264218551&as_sdt=2005&sciodt=0,5&hl=en&num=20",126,"2014-08-04",""
5,"O Blacque, MM Kubicki","Bernard Refouvelet*, Nadia Pellegrini and Jean-François Robert Equipe de Chimie Thérapeutique Faculté de Médecine et de Pharmacie, Place St Jacques, 25030 …",2000,"","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1002/jhet.5570370604/full","http://scholar.google.com/scholar?cites=11659834605150765315&as_sdt=2005&sciodt=0,5&hl=en&num=20",127,"2014-08-04",""
5,"…, F Conan, JM Kerbaol, J Sala-Pala, MM Kubicki…","Carbonylmolybdenum complexes with di (imino) pyridine and related ligands: Reduction of a di (imino) pyridine to an aminoiminopyridine system under mild …",2006,"Inorganica chimica …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0020169306003458","http://scholar.google.com/scholar?cites=461369235441079316&as_sdt=2005&sciodt=0,5&hl=en&num=20",128,"2014-08-04",""
5,"C Gröger, MM Kubicki, W Meier, M Pronold…","Isomerism and Ligand Rearrangement within the cyclo-P2S3 Middle Deck in Dimolybdenum Triple-Decker Complexes",2009,"…","ACS Publications","http://pubs.acs.org/doi/abs/10.1021/om900600t","http://scholar.google.com/scholar?cites=13837965800031286736&as_sdt=2005&sciodt=0,5&hl=en&num=20",129,"2014-08-04",""
5,"…, M Marchivie, J Sala-Pala, MM Kubicki…","Syntheses, structural characterisation and magnetic properties of Fe (II) and Mn (II) compounds with the pentacyanopropenido ligand; structural characterisation of a …",2006,"New journal of …","pubs.rsc.org","http://pubs.rsc.org/en/content/articlehtml/2006/nj/b605030a","http://scholar.google.com/scholar?cites=12611172477420747530&as_sdt=2005&sciodt=0,5&hl=en&num=20",130,"2014-08-04",""
6,"…, F Villafañe, C Strohmann, MM Kubicki","(2, 2‐Dibromovinyl) ferrocene as a Building Block for the Assembly of Heterodinuclear Complexes–Preparation of an σ‐Alkenylpalladium Complex and Dimetallic …",2007,"European Journal of …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1002/ejic.200700470/full","http://scholar.google.com/scholar?cites=9339269742211597722&as_sdt=2005&sciodt=0,5&hl=en&num=20",131,"2014-08-04",""
5,"M Brandl, A Ebner, MM Kubicki…","Syntheses, Properties and Structures of [{(C5Me5) 2Nb} 2NiTe4] and [(tBuC5H4Nb) 2Ni5Te7 (Ph2PCH2PPh2) 2]: The Quest for Tetratelluronickelate Clusters",2007,"European journal of …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1002/ejic.200600690/full","http://scholar.google.com/scholar?cites=10015226006729318123&as_sdt=2005&sciodt=0,5&hl=en&num=20",132,"2014-08-04",""
5,"…, V Patinec, H des Abbayes, MM Kubicki","Cyclization of the Pyruvyl (methoxycarbonyl) tetracarbonyliron Complex cis-(CO) 4Fe [C (O) C (O) CH3](CO2CH3) Induced by Pronucleophile Reagents",2002,"…","ACS Publications","http://pubs.acs.org/doi/abs/10.1021/om010989d","http://scholar.google.com/scholar?cites=15021615065839477724&as_sdt=2005&sciodt=0,5&hl=en&num=20",133,"2014-08-04",""
5,"…, J Melonakos, M Niethammer, M Kubicki…","Tubular surface evolution for segmentation of the cingulum bundle from DW-MRI",2008,"","smartech.gatech.edu","http://smartech.gatech.edu/handle/1853/29320","http://scholar.google.com/scholar?cites=3438068965803597213&as_sdt=2005&sciodt=0,5&hl=en&num=20",134,"2014-08-04",""
5,"…, RW McCarley, ME Shenton, M Kubicki","Abnormalities of middle longitudinal fascicle and disorganization in patients with schizophrenia",2013,"Schizophrenia …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0920996412006676","http://scholar.google.com/scholar?cites=14452461081528825688&as_sdt=2005&sciodt=0,5&hl=en&num=20",135,"2014-08-04",""
15,"M Decoster, F Conan, M Kubicki, Y Le Mest…","Azacyanocarbon chemistry. Comparison of the hexacyano-3, 4-diazahexa-1, 5-dienediide [C~ 1~ 0N~ 8]^ 2^-with the corresponding radical anion [C~ 1~ 0N~ 8]^ ^-: …",1997,"Journal of the Chemical …","elibrary.ru","http://elibrary.ru/item.asp?id=946981","http://scholar.google.com/scholar?cites=15811965663720252633&as_sdt=2005&sciodt=0,5&hl=en&num=20",136,"2014-08-04",""
4,"…, C Bourdon, O Blacque, A Vallat, MM Kubicki…","Propylthiocyclopentadiene: a new synthetic route to complexes of iron and group 4 transition metals. Molecular structure of (C5H4SCH2CH2CH3) 2ZrCl2",1996,"Bulletin de la Société …","cat.inist.fr","http://cat.inist.fr/?aModele=afficheN&cpsidt=2478871","http://scholar.google.com/scholar?cites=10546797438435747717&as_sdt=2005&sciodt=0,5&hl=en&num=20",137,"2014-08-04",""
4,"O Blacque, H Brunner, MM Kubicki…","Syntheses and properties of tetrathio-and tetraseleno metalates [(C5Me4R) 2NbE2] 2M (E= S, Se; M= Cr, Mo; R= Me, Et) with peripheric niobocene ligands",1998,"Journal of …","ingentaconnect.com","http://www.ingentaconnect.com/content/els/0022328x/1998/00000564/00000001/art00615","http://scholar.google.com/scholar?cites=1405873068377203449&as_sdt=2005&sciodt=0,5&hl=en&num=20",138,"2014-08-04",""
4,"…, JM Kerbaol, J Pala Sala, E Vigier, MM Kubicki…","Quadruply-bonded dimolybdenum compounds: reactivity towards TCNE. Structural evidences for the 1-D polymer [{Mo< sub> 2</sub>(O< sub> 2</sub> CCF< sub> 3 …",2005,"Comptes Rendus …","Elsevier","http://www.sciencedirect.com/science/article/pii/S1631074804002516","http://scholar.google.com/scholar?cites=15606727257852579376&as_sdt=2005&sciodt=0,5&hl=en&num=20",139,"2014-08-04",""
4,"H Brunner, MM Kubicki, A Lange…","μ, η2: 2‐SbS: An Antimony‐Containing Heterodiatomic Ligand from Group 15 and 16 Elements",2003,"Angewandte Chemie …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1002/anie.200350931/full","http://scholar.google.com/scholar?cites=12111668981901809718&as_sdt=2005&sciodt=0,5&hl=en&num=20",140,"2014-08-04",""
4,"D Wassermann, Y Rathi, S Bouix, M Kubicki…","White matter bundle registration and population analysis based on Gaussian processes",2011,"… Processing in Medical …","Springer","http://link.springer.com/chapter/10.1007/978-3-642-22092-0_27","http://scholar.google.com/scholar?cites=7961034256780516909&as_sdt=2005&sciodt=0,5&hl=en&num=20",141,"2014-08-04",""
4,"Z Preibisz, I Garanty, M Kubicki, P Rakowski, T Krynicki…","Air aerosol sampling station AZA-1000 at Polish Polar Station in Hornsund, Spitsbergen",2006,"Nukleonika","ichtj.waw.pl","","http://scholar.google.com/scholar?cites=3667967042587265643&as_sdt=2005&sciodt=0,5&hl=en&num=20",142,"2014-08-04","PDF"
4,"A Venkataraman, M Kubicki, P Golland","From brain connectivity models to identifying foci of a neurological disorder",2012,"Medical Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/978-3-642-33415-3_88","http://scholar.google.com/scholar?cites=17820167369182793276&as_sdt=2005&sciodt=0,5&hl=en&num=20",143,"2014-08-04",""
